variable_id,variable_name,css_name,source,rule_id,selector,property,value,important,conditions,page_candidates,native_style,component_candidates,status,candidate_mapping_status,native_style_id
variable-42628c23-e7e6-e965-dc67-74f46506df43,Bijela,--bijela,raw/mcp/styles-detail.json,,.link-svijetli-naslov,color,"{""id"": ""variable-42628c23-e7e6-e965-dc67-74f46506df43""}",,base,,,,extracted,,86cf4307-a54e-f12c-2d09-35a43c18c35a
variable-636803fe-8821-1ae5-1950-9634a6a61fbc,svijetla-call,--svijetla-call,raw/mcp/styles-detail.json,,.gumb-vise.desktop,background-color,"{""id"": ""variable-636803fe-8821-1ae5-1950-9634a6a61fbc""}",,base,,,,extracted,,1474a288-00ae-26f9-6b77-406b3246704f
variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8,zakrivljenost,--zakrivljenost,raw/mcp/styles-detail.json,,.cjenik-kartica,border-top-left-radius,"{""id"": ""variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8""}",,base,,,,extracted,,92aa3c53-e447-c2e9-0d9e-30e3694ed8cd
variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8,zakrivljenost,--zakrivljenost,raw/mcp/styles-detail.json,,.cjenik-kartica,border-top-right-radius,"{""id"": ""variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8""}",,base,,,,extracted,,92aa3c53-e447-c2e9-0d9e-30e3694ed8cd
variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8,zakrivljenost,--zakrivljenost,raw/mcp/styles-detail.json,,.cjenik-kartica,border-bottom-left-radius,"{""id"": ""variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8""}",,base,,,,extracted,,92aa3c53-e447-c2e9-0d9e-30e3694ed8cd
variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8,zakrivljenost,--zakrivljenost,raw/mcp/styles-detail.json,,.cjenik-kartica,border-bottom-right-radius,"{""id"": ""variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8""}",,base,,,,extracted,,92aa3c53-e447-c2e9-0d9e-30e3694ed8cd
variable-42628c23-e7e6-e965-dc67-74f46506df43,Bijela,--bijela,raw/mcp/styles-detail.json,,.cjenik-kartica,background-color,"{""id"": ""variable-42628c23-e7e6-e965-dc67-74f46506df43""}",,base,,,,extracted,,92aa3c53-e447-c2e9-0d9e-30e3694ed8cd
variable-4a7968e2-7904-2751-1793-11f0211814b6,Svjetlija plava,--svjetlija-plava,raw/mcp/styles-detail.json,,.home-service-card.informazioni,border-left-color,"{""id"": ""variable-4a7968e2-7904-2751-1793-11f0211814b6""}",,base,,,,extracted,,03c7d448-06b0-3f63-2d88-20832266ac85
variable-636803fe-8821-1ae5-1950-9634a6a61fbc,svijetla-call,--svijetla-call,raw/mcp/styles-detail.json,,.home-service-card-hp,border-bottom-color,"{""id"": ""variable-636803fe-8821-1ae5-1950-9634a6a61fbc""}",,base,,,,extracted,,41d6e746-c5aa-82ea-5572-40575c7ada6d
variable-4a7968e2-7904-2751-1793-11f0211814b6,Svjetlija plava,--svjetlija-plava,raw/mcp/styles-detail.json,,.home-service-card-hp,border-left-color,"{""id"": ""variable-4a7968e2-7904-2751-1793-11f0211814b6""}",,base,,,,extracted,,41d6e746-c5aa-82ea-5572-40575c7ada6d
variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8,zakrivljenost,--zakrivljenost,raw/mcp/styles-detail.json,,.secondary-button.header-button,border-top-left-radius,"{""id"": ""variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8""}",,base,,,,extracted,,e6e85a02-c3d6-08eb-5df3-a2c1c099f284
variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8,zakrivljenost,--zakrivljenost,raw/mcp/styles-detail.json,,.secondary-button.header-button,border-top-right-radius,"{""id"": ""variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8""}",,base,,,,extracted,,e6e85a02-c3d6-08eb-5df3-a2c1c099f284
variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8,zakrivljenost,--zakrivljenost,raw/mcp/styles-detail.json,,.secondary-button.header-button,border-bottom-left-radius,"{""id"": ""variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8""}",,base,,,,extracted,,e6e85a02-c3d6-08eb-5df3-a2c1c099f284
variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8,zakrivljenost,--zakrivljenost,raw/mcp/styles-detail.json,,.secondary-button.header-button,border-bottom-right-radius,"{""id"": ""variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8""}",,base,,,,extracted,,e6e85a02-c3d6-08eb-5df3-a2c1c099f284
variable-1409a02f-5e45-fc0b-413b-160f609caa56,tamana-call,--tamana-call,raw/mcp/styles-detail.json,,.secondary-button.header-button,background-color,"{""id"": ""variable-1409a02f-5e45-fc0b-413b-160f609caa56""}",,base,,,,extracted,,e6e85a02-c3d6-08eb-5df3-a2c1c099f284
variable-42628c23-e7e6-e965-dc67-74f46506df43,Bijela,--bijela,raw/mcp/styles-detail.json,,.secondary-button.header-button,color,"{""id"": ""variable-42628c23-e7e6-e965-dc67-74f46506df43""}",,base,,,,extracted,,e6e85a02-c3d6-08eb-5df3-a2c1c099f284
variable-dbdd3ccf-b77c-6a3e-60b2-7e92aed7de59,siva-crta,--siva-crta,raw/mcp/styles-detail.json,,.div-block-33,border-top-color,"{""id"": ""variable-dbdd3ccf-b77c-6a3e-60b2-7e92aed7de59""}",,base,,,,extracted,,93b5b22b-9068-e7ee-8244-5ce1baed922c
variable-1409a02f-5e45-fc0b-413b-160f609caa56,tamana-call,--tamana-call,raw/mcp/styles-detail.json,,.sjena-lijevo,background-image,"{""id"": ""variable-1409a02f-5e45-fc0b-413b-160f609caa56""}",,base,,,,extracted,,1fb93f9a-7c44-fc7a-d7fa-3eda1d02a7cd
variable-42628c23-e7e6-e965-dc67-74f46506df43,Bijela,--bijela,raw/mcp/styles-detail.json,,.medjunaslov-h2.bijeli,color,"{""id"": ""variable-42628c23-e7e6-e965-dc67-74f46506df43""}",,base,,,,extracted,,a520306e-ddbc-62c2-b64e-231f984bf8b9
variable-7871740f-ec68-7438-41c4-7e0c36e94c3b,Crna,--crna,raw/mcp/styles-detail.json,,.text-span-4,color,"{""id"": ""variable-7871740f-ec68-7438-41c4-7e0c36e94c3b""}",,base,,,,extracted,,6b906ae4-fd6e-0464-1d1d-4b10496557f7
variable-42628c23-e7e6-e965-dc67-74f46506df43,Bijela,--bijela,raw/mcp/styles-detail.json,,.footer,background-color,"{""id"": ""variable-42628c23-e7e6-e965-dc67-74f46506df43""}",,base,,,,extracted,,e6e85a02-c3d6-08eb-5df3-a2c1c099f200
variable-636803fe-8821-1ae5-1950-9634a6a61fbc,svijetla-call,--svijetla-call,raw/mcp/styles-detail.json,,.podebljano,color,"{""id"": ""variable-636803fe-8821-1ae5-1950-9634a6a61fbc""}",,base,,,,extracted,,335026e0-c948-5dab-bf15-9cc094fc967d
variable-7871740f-ec68-7438-41c4-7e0c36e94c3b,Crna,--crna,raw/mcp/styles-detail.json,,.nav-dropdown-link,color,"{""id"": ""variable-7871740f-ec68-7438-41c4-7e0c36e94c3b""}",,base,,,,extracted,,e6e85a02-c3d6-08eb-5df3-a2c1c099f1ef
variable-7871740f-ec68-7438-41c4-7e0c36e94c3b,Crna,--crna,raw/mcp/styles-detail.json,,.bulet,color,"{""id"": ""variable-7871740f-ec68-7438-41c4-7e0c36e94c3b""}",,base,,,,extracted,,73984ba6-c769-45ad-2a00-26dc2b4689fe
variable-7871740f-ec68-7438-41c4-7e0c36e94c3b,Crna,--crna,raw/mcp/styles-detail.json,,.bold-text-3,color,"{""id"": ""variable-7871740f-ec68-7438-41c4-7e0c36e94c3b""}",,base,,,,extracted,,7964d6d6-29f1-c031-fb64-c013e2d36fc7
variable-636803fe-8821-1ae5-1950-9634a6a61fbc,svijetla-call,--svijetla-call,raw/mcp/styles-detail.json,,.primary-button-2,background-color,"{""id"": ""variable-636803fe-8821-1ae5-1950-9634a6a61fbc""}",,base,,,,extracted,,58e2fb74-2d44-b0f9-1b3b-48ccdd8df033
variable-1409a02f-5e45-fc0b-413b-160f609caa56,tamana-call,--tamana-call,raw/mcp/styles-detail.json,,.primary-button-2,color,"{""id"": ""variable-1409a02f-5e45-fc0b-413b-160f609caa56""}",,base,,,,extracted,,58e2fb74-2d44-b0f9-1b3b-48ccdd8df033
variable-636803fe-8821-1ae5-1950-9634a6a61fbc,svijetla-call,--svijetla-call,raw/mcp/styles-detail.json,,.sadrzaji-usluge,border-top-color,"{""id"": ""variable-636803fe-8821-1ae5-1950-9634a6a61fbc""}",,base,,,,extracted,,7bb17448-1b6f-a392-dde0-c79a43dcde52
variable-636803fe-8821-1ae5-1950-9634a6a61fbc,svijetla-call,--svijetla-call,raw/mcp/styles-detail.json,,.sadrzaji-usluge,border-bottom-color,"{""id"": ""variable-636803fe-8821-1ae5-1950-9634a6a61fbc""}",,base,,,,extracted,,7bb17448-1b6f-a392-dde0-c79a43dcde52
variable-4a7968e2-7904-2751-1793-11f0211814b6,Svjetlija plava,--svjetlija-plava,raw/mcp/styles-detail.json,,.sadrzaji-usluge,border-left-color,"{""id"": ""variable-4a7968e2-7904-2751-1793-11f0211814b6""}",,base,,,,extracted,,7bb17448-1b6f-a392-dde0-c79a43dcde52
variable-42628c23-e7e6-e965-dc67-74f46506df43,Bijela,--bijela,raw/mcp/styles-detail.json,,.sadrzaji-usluge,background-color,"{""id"": ""variable-42628c23-e7e6-e965-dc67-74f46506df43""}",,base,,,,extracted,,7bb17448-1b6f-a392-dde0-c79a43dcde52
variable-1409a02f-5e45-fc0b-413b-160f609caa56,tamana-call,--tamana-call,raw/mcp/styles-detail.json,,.gumb-vise.bijeli,border-top-color,"{""id"": ""variable-1409a02f-5e45-fc0b-413b-160f609caa56""}",,base,,,,extracted,,4414d195-dbff-80ba-e1f3-618f935d30a8
variable-1409a02f-5e45-fc0b-413b-160f609caa56,tamana-call,--tamana-call,raw/mcp/styles-detail.json,,.gumb-vise.bijeli,border-right-color,"{""id"": ""variable-1409a02f-5e45-fc0b-413b-160f609caa56""}",,base,,,,extracted,,4414d195-dbff-80ba-e1f3-618f935d30a8
variable-1409a02f-5e45-fc0b-413b-160f609caa56,tamana-call,--tamana-call,raw/mcp/styles-detail.json,,.gumb-vise.bijeli,border-bottom-color,"{""id"": ""variable-1409a02f-5e45-fc0b-413b-160f609caa56""}",,base,,,,extracted,,4414d195-dbff-80ba-e1f3-618f935d30a8
variable-1409a02f-5e45-fc0b-413b-160f609caa56,tamana-call,--tamana-call,raw/mcp/styles-detail.json,,.gumb-vise.bijeli,border-left-color,"{""id"": ""variable-1409a02f-5e45-fc0b-413b-160f609caa56""}",,base,,,,extracted,,4414d195-dbff-80ba-e1f3-618f935d30a8
variable-42628c23-e7e6-e965-dc67-74f46506df43,Bijela,--bijela,raw/mcp/styles-detail.json,,.gumb-vise.bijeli,background-color,"{""id"": ""variable-42628c23-e7e6-e965-dc67-74f46506df43""}",,base,,,,extracted,,4414d195-dbff-80ba-e1f3-618f935d30a8
variable-1409a02f-5e45-fc0b-413b-160f609caa56,tamana-call,--tamana-call,raw/mcp/styles-detail.json,,.gumb-vise.bijeli,color,"{""id"": ""variable-1409a02f-5e45-fc0b-413b-160f609caa56""}",,base,,,,extracted,,4414d195-dbff-80ba-e1f3-618f935d30a8
variable-1409a02f-5e45-fc0b-413b-160f609caa56,tamana-call,--tamana-call,raw/mcp/styles-detail.json,,.link-block-5,color,"{""id"": ""variable-1409a02f-5e45-fc0b-413b-160f609caa56""}",,base,,,,extracted,,347320b4-15d1-586f-1a25-4f13c10832c0
variable-1409a02f-5e45-fc0b-413b-160f609caa56,tamana-call,--tamana-call,raw/mcp/styles-detail.json,,.link-block-5,text-decoration-color,"{""id"": ""variable-1409a02f-5e45-fc0b-413b-160f609caa56""}",,base,,,,extracted,,347320b4-15d1-586f-1a25-4f13c10832c0
variable-b5706ac6-958b-58c2-4db2-ec8832f33e78,pozadina,--pozadina,raw/mcp/styles-detail.json,,.home-2-form-text-field.medium-width,background-color,"{""id"": ""variable-b5706ac6-958b-58c2-4db2-ec8832f33e78""}",,base,,,,extracted,,153a5580-4675-cace-a016-8a722aa23d18
variable-7871740f-ec68-7438-41c4-7e0c36e94c3b,Crna,--crna,raw/mcp/styles-detail.json,,.home-2-form-text-field.medium-width,color,"{""id"": ""variable-7871740f-ec68-7438-41c4-7e0c36e94c3b""}",,base,,,,extracted,,153a5580-4675-cace-a016-8a722aa23d18
variable-7871740f-ec68-7438-41c4-7e0c36e94c3b,Crna,--crna,raw/mcp/styles-detail.json,,.nav-link,color,"{""id"": ""variable-7871740f-ec68-7438-41c4-7e0c36e94c3b""}",,base,,,,extracted,,e6e85a02-c3d6-08eb-5df3-a2c1c099f268
variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8,zakrivljenost,--zakrivljenost,raw/mcp/styles-detail.json,,.istaknuta-cijena,border-top-left-radius,"{""id"": ""variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8""}",,base,,,,extracted,,9955d5e8-62bf-98b7-86ce-189fcf14d3c5
variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8,zakrivljenost,--zakrivljenost,raw/mcp/styles-detail.json,,.istaknuta-cijena,border-top-right-radius,"{""id"": ""variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8""}",,base,,,,extracted,,9955d5e8-62bf-98b7-86ce-189fcf14d3c5
variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8,zakrivljenost,--zakrivljenost,raw/mcp/styles-detail.json,,.istaknuta-cijena,border-bottom-left-radius,"{""id"": ""variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8""}",,base,,,,extracted,,9955d5e8-62bf-98b7-86ce-189fcf14d3c5
variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8,zakrivljenost,--zakrivljenost,raw/mcp/styles-detail.json,,.istaknuta-cijena,border-bottom-right-radius,"{""id"": ""variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8""}",,base,,,,extracted,,9955d5e8-62bf-98b7-86ce-189fcf14d3c5
variable-1409a02f-5e45-fc0b-413b-160f609caa56,tamana-call,--tamana-call,raw/mcp/styles-detail.json,,.text-block-17,color,"{""id"": ""variable-1409a02f-5e45-fc0b-413b-160f609caa56""}",,base,,,,extracted,,773c12ea-a701-3f23-b549-1fd5bfba7ce1
variable-1409a02f-5e45-fc0b-413b-160f609caa56,tamana-call,--tamana-call,raw/mcp/styles-detail.json,,.full-width-wrapper-3.no-bottom-line,background-color,"{""id"": ""variable-1409a02f-5e45-fc0b-413b-160f609caa56""}",,base,,,,extracted,,153a5580-4675-cace-a016-8a722aa23d19
variable-7871740f-ec68-7438-41c4-7e0c36e94c3b,Crna,--crna,raw/mcp/styles-detail.json,,.large-paragraph-3.tm-4px,color,"{""id"": ""variable-7871740f-ec68-7438-41c4-7e0c36e94c3b""}",,base,,,,extracted,,ac68e924-9e2e-f62a-5f5f-1e7f40b6943a
variable-dbdd3ccf-b77c-6a3e-60b2-7e92aed7de59,siva-crta,--siva-crta,raw/mcp/styles-detail.json,,.footer-block,border-left-color,"{""id"": ""variable-dbdd3ccf-b77c-6a3e-60b2-7e92aed7de59""}",,base,,,,extracted,,9e54e6e5-a3e8-624b-edfe-856c1cd54fac
variable-dbdd3ccf-b77c-6a3e-60b2-7e92aed7de59,siva-crta,--siva-crta,raw/mcp/styles-detail.json,,.icon-6,color,"{""id"": ""variable-dbdd3ccf-b77c-6a3e-60b2-7e92aed7de59""}",,base,,,,extracted,,07e287bc-0fa9-1f57-7332-4a3faf5460b6
variable-1409a02f-5e45-fc0b-413b-160f609caa56,tamana-call,--tamana-call,raw/mcp/styles-detail.json,,.values-block,background-color,"{""id"": ""variable-1409a02f-5e45-fc0b-413b-160f609caa56""}",,base,,,,extracted,,d5635f45-a7aa-59f4-9aa9-bdd2ee704ecb
variable-42628c23-e7e6-e965-dc67-74f46506df43,Bijela,--bijela,raw/mcp/styles-detail.json,,.link-svijetli,color,"{""id"": ""variable-42628c23-e7e6-e965-dc67-74f46506df43""}",,base,,,,extracted,,036a69e1-beed-1b57-7c49-a54bb530f9e8
variable-dbdd3ccf-b77c-6a3e-60b2-7e92aed7de59,siva-crta,--siva-crta,raw/mcp/styles-detail.json,,.icon-5,color,"{""id"": ""variable-dbdd3ccf-b77c-6a3e-60b2-7e92aed7de59""}",,base,,,,extracted,,e721a386-baa0-00a3-6a5b-98e9a0bce73f
variable-42628c23-e7e6-e965-dc67-74f46506df43,Bijela,--bijela,raw/mcp/styles-detail.json,,.inner-banner-text-wrap.career-collection-list-wrapper,color,"{""id"": ""variable-42628c23-e7e6-e965-dc67-74f46506df43""}",,base,,,,extracted,,b1559687-d937-10db-df32-9aea39ac7ae7
variable-dbdd3ccf-b77c-6a3e-60b2-7e92aed7de59,siva-crta,--siva-crta,raw/mcp/styles-detail.json,,.values-list-item,border-bottom-color,"{""id"": ""variable-dbdd3ccf-b77c-6a3e-60b2-7e92aed7de59""}",,base,,,,extracted,,d5635f45-a7aa-59f4-9aa9-bdd2ee704ecd
variable-dbdd3ccf-b77c-6a3e-60b2-7e92aed7de59,siva-crta,--siva-crta,raw/mcp/styles-detail.json,,.bulet.kontakti,border-bottom-color,"{""id"": ""variable-dbdd3ccf-b77c-6a3e-60b2-7e92aed7de59""}",,base,,,,extracted,,c511acef-09aa-58c3-070b-ca938aac3a44
variable-7871740f-ec68-7438-41c4-7e0c36e94c3b,Crna,--crna,raw/mcp/styles-detail.json,,.text-block-11,color,"{""id"": ""variable-7871740f-ec68-7438-41c4-7e0c36e94c3b""}",,base,,,,extracted,,54a7d5a9-217e-cb33-783f-45efeac9fa5a
variable-636803fe-8821-1ae5-1950-9634a6a61fbc,svijetla-call,--svijetla-call,raw/mcp/styles-detail.json,,.home-service-card,border-bottom-color,"{""id"": ""variable-636803fe-8821-1ae5-1950-9634a6a61fbc""}",,base,,,,extracted,,ef0f789e-27c6-4ba8-0a82-1b75d11b17fe
variable-636803fe-8821-1ae5-1950-9634a6a61fbc,svijetla-call,--svijetla-call,raw/mcp/styles-detail.json,,.home-service-card,border-left-color,"{""id"": ""variable-636803fe-8821-1ae5-1950-9634a6a61fbc""}",,base,,,,extracted,,ef0f789e-27c6-4ba8-0a82-1b75d11b17fe
variable-7871740f-ec68-7438-41c4-7e0c36e94c3b,Crna,--crna,raw/mcp/styles-detail.json,,.large-paragraph-3.accordion-text,color,"{""id"": ""variable-7871740f-ec68-7438-41c4-7e0c36e94c3b""}",,base,,,,extracted,,571b4f22-06fa-4499-f6d0-cb8f5ffe0c89
variable-1409a02f-5e45-fc0b-413b-160f609caa56,tamana-call,--tamana-call,raw/mcp/styles-detail.json,,.podloga,background-color,"{""id"": ""variable-1409a02f-5e45-fc0b-413b-160f609caa56""}",,base,,,,extracted,,438b381f-e438-e2d8-5f35-a7a91491adb2
variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8,zakrivljenost,--zakrivljenost,raw/mcp/styles-detail.json,,.kontakt-kartica,border-top-left-radius,"{""id"": ""variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8""}",,base,,,,extracted,,06737177-1bde-af44-61bf-5389a642a9aa
variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8,zakrivljenost,--zakrivljenost,raw/mcp/styles-detail.json,,.kontakt-kartica,border-top-right-radius,"{""id"": ""variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8""}",,base,,,,extracted,,06737177-1bde-af44-61bf-5389a642a9aa
variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8,zakrivljenost,--zakrivljenost,raw/mcp/styles-detail.json,,.kontakt-kartica,border-bottom-left-radius,"{""id"": ""variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8""}",,base,,,,extracted,,06737177-1bde-af44-61bf-5389a642a9aa
variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8,zakrivljenost,--zakrivljenost,raw/mcp/styles-detail.json,,.kontakt-kartica,border-bottom-right-radius,"{""id"": ""variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8""}",,base,,,,extracted,,06737177-1bde-af44-61bf-5389a642a9aa
variable-42628c23-e7e6-e965-dc67-74f46506df43,Bijela,--bijela,raw/mcp/styles-detail.json,,.kontakt-kartica,background-color,"{""id"": ""variable-42628c23-e7e6-e965-dc67-74f46506df43""}",,base,,,,extracted,,06737177-1bde-af44-61bf-5389a642a9aa
variable-1409a02f-5e45-fc0b-413b-160f609caa56,tamana-call,--tamana-call,raw/mcp/styles-detail.json,,.icon-embed-xxsmall-2,color,"{""id"": ""variable-1409a02f-5e45-fc0b-413b-160f609caa56""}",,base,,,,extracted,,fb72e889-d4f0-044d-df24-08d241cb537a
variable-7871740f-ec68-7438-41c4-7e0c36e94c3b,Crna,--crna,raw/mcp/styles-detail.json,,.icon-embed-xxsmall,color,"{""id"": ""variable-7871740f-ec68-7438-41c4-7e0c36e94c3b""}",,base,,,,extracted,,438b381f-e438-e2d8-5f35-a7a91491adb4
variable-636803fe-8821-1ae5-1950-9634a6a61fbc,svijetla-call,--svijetla-call,raw/mcp/styles-detail.json,,.bold-text-5,color,"{""id"": ""variable-636803fe-8821-1ae5-1950-9634a6a61fbc""}",,base,,,,extracted,,3011f17e-8198-9369-723c-c251e2eae529
variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8,zakrivljenost,--zakrivljenost,raw/mcp/styles-detail.json,,.slider-3,border-top-left-radius,"{""id"": ""variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8""}",,base,,,,extracted,,a2b26495-6849-a036-2abb-4bd814d510a0
variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8,zakrivljenost,--zakrivljenost,raw/mcp/styles-detail.json,,.slider-3,border-top-right-radius,"{""id"": ""variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8""}",,base,,,,extracted,,a2b26495-6849-a036-2abb-4bd814d510a0
variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8,zakrivljenost,--zakrivljenost,raw/mcp/styles-detail.json,,.slider-3,border-bottom-left-radius,"{""id"": ""variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8""}",,base,,,,extracted,,a2b26495-6849-a036-2abb-4bd814d510a0
variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8,zakrivljenost,--zakrivljenost,raw/mcp/styles-detail.json,,.slider-3,border-bottom-right-radius,"{""id"": ""variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8""}",,base,,,,extracted,,a2b26495-6849-a036-2abb-4bd814d510a0
variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8,zakrivljenost,--zakrivljenost,raw/mcp/styles-detail.json,,.gumb-upit,border-top-left-radius,"{""id"": ""variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8""}",,base,,,,extracted,,438b381f-e438-e2d8-5f35-a7a91491adb5
variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8,zakrivljenost,--zakrivljenost,raw/mcp/styles-detail.json,,.gumb-upit,border-top-right-radius,"{""id"": ""variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8""}",,base,,,,extracted,,438b381f-e438-e2d8-5f35-a7a91491adb5
variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8,zakrivljenost,--zakrivljenost,raw/mcp/styles-detail.json,,.gumb-upit,border-bottom-left-radius,"{""id"": ""variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8""}",,base,,,,extracted,,438b381f-e438-e2d8-5f35-a7a91491adb5
variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8,zakrivljenost,--zakrivljenost,raw/mcp/styles-detail.json,,.gumb-upit,border-bottom-right-radius,"{""id"": ""variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8""}",,base,,,,extracted,,438b381f-e438-e2d8-5f35-a7a91491adb5
variable-1409a02f-5e45-fc0b-413b-160f609caa56,tamana-call,--tamana-call,raw/mcp/styles-detail.json,,.gumb-upit,background-color,"{""id"": ""variable-1409a02f-5e45-fc0b-413b-160f609caa56""}",,base,,,,extracted,,438b381f-e438-e2d8-5f35-a7a91491adb5
variable-b5706ac6-958b-58c2-4db2-ec8832f33e78,pozadina,--pozadina,raw/mcp/styles-detail.json,,.body,background-color,"{""id"": ""variable-b5706ac6-958b-58c2-4db2-ec8832f33e78""}",,base,,,,extracted,,d4dc2fcb-582c-6f4b-b967-5b632673c1f6
variable-7871740f-ec68-7438-41c4-7e0c36e94c3b,Crna,--crna,raw/mcp/styles-detail.json,,.body,color,"{""id"": ""variable-7871740f-ec68-7438-41c4-7e0c36e94c3b""}",,base,,,,extracted,,d4dc2fcb-582c-6f4b-b967-5b632673c1f6
variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8,zakrivljenost,--zakrivljenost,raw/mcp/styles-detail.json,,.odlomak.izdvojeno,border-top-left-radius,"{""id"": ""variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8""}",,base,,,,extracted,,79257b82-a803-3d35-dd90-732da5ea3bad
variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8,zakrivljenost,--zakrivljenost,raw/mcp/styles-detail.json,,.odlomak.izdvojeno,border-top-right-radius,"{""id"": ""variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8""}",,base,,,,extracted,,79257b82-a803-3d35-dd90-732da5ea3bad
variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8,zakrivljenost,--zakrivljenost,raw/mcp/styles-detail.json,,.odlomak.izdvojeno,border-bottom-left-radius,"{""id"": ""variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8""}",,base,,,,extracted,,79257b82-a803-3d35-dd90-732da5ea3bad
