literal_occurrences,exact_native_value_match,match_note,source,rule_id,selector,property,value,important,conditions,page_candidates,native_style,component_candidates,status,candidate_mapping_status
29,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-b45870f894ee,.p-teaser-img-wrap,height,auto,False,"[""screen and (max-width: 991px)""]","[""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/""]","[{""id"": ""b47f39b8-b9d8-5e09-e67c-1a8e34eb5a1f"", ""name"": ""p-teaser-img-wrap"", ""isComboClass"": false}]","[{""id"": ""48eb149b-bbbd-805c-69ed-1266a634337f"", ""name"": ""Section Tradizione""}, {""id"": ""1d728e57-fa68-61c7-a4b3-55aca79d3e43"", ""name"": ""Directory cards - Home layout""}, {""id"": ""32a193c4-2226-c41d-04a5-7c80a45fc9bd"", ""name"": ""Directory cards - Su di noi""}, {""id"": ""189b6a3e-5614-be7c-f080-f6f0e377e820"", ""name"": ""Directory cards - Su di noi 2""}, {""id"": ""a48c8fee-76f0-7240-0500-30f49cec6908"", ""name"": ""Directory cards - Informazioni""}, {""id"": ""ddb95103-2171-39b2-bd7f-9df9bbf9b63c"", ""name"": ""Directory cards - Informazioni 2""}]",extracted,derived
29,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-36e8a140ff7d,.teaser-copy-wrap,height,auto,False,"[""screen and (max-width: 991px)""]","[""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/""]","[{""id"": ""b47f39b8-b9d8-5e09-e67c-1a8e34eb5a20"", ""name"": ""teaser-copy-wrap"", ""isComboClass"": false}]","[{""id"": ""48eb149b-bbbd-805c-69ed-1266a634337f"", ""name"": ""Section Tradizione""}, {""id"": ""1d728e57-fa68-61c7-a4b3-55aca79d3e43"", ""name"": ""Directory cards - Home layout""}, {""id"": ""32a193c4-2226-c41d-04a5-7c80a45fc9bd"", ""name"": ""Directory cards - Su di noi""}, {""id"": ""189b6a3e-5614-be7c-f080-f6f0e377e820"", ""name"": ""Directory cards - Su di noi 2""}, {""id"": ""a48c8fee-76f0-7240-0500-30f49cec6908"", ""name"": ""Directory cards - Informazioni""}, {""id"": ""ddb95103-2171-39b2-bd7f-9df9bbf9b63c"", ""name"": ""Directory cards - Informazioni 2""}]",extracted,derived
29,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-d7177f7760d0,.div-block-12,height,auto,False,"[""screen and (max-width: 991px)""]","[""/""]","[{""id"": ""521ff9db-d92f-e141-5f05-f26a23e51e5b"", ""name"": ""Div Block 12"", ""isComboClass"": false}]",[],extracted,derived
29,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-12a203cde945,.full-weight-photo-wrapper-desktop,height,auto,False,"[""screen and (max-width: 991px)""]","[""/""]","[{""id"": ""37e2087d-ee42-d49a-6845-9079a9f700d2"", ""name"": ""Full Weight Photo Wrapper Desktop"", ""isComboClass"": false}]",[],extracted,derived
29,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-79b9f2e7edb4,.banner-section,height,auto,False,"[""screen and (max-width: 479px)""]","[""/""]","[{""id"": ""e6e85a02-c3d6-08eb-5df3-a2c1c099f1e9"", ""name"": ""Banner Section"", ""isComboClass"": false}]",[],extracted,derived
29,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-9ad16e6b50d7,.container-wrapper.without-lines,height,auto,False,"[""screen and (max-width: 479px)""]","[""/""]","[{""id"": ""e8863cdf-391c-fee7-9f1f-6d40e11b59fd"", ""name"": ""Without Lines"", ""isComboClass"": true}]",[],extracted,derived
29,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-93897833ed9f,.primary-button-2,height,auto,False,"[""screen and (max-width: 479px)""]",[],"[{""id"": ""58e2fb74-2d44-b0f9-1b3b-48ccdd8df033"", ""name"": ""Primary Button 2"", ""isComboClass"": false}]",[],extracted,derived
29,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-38c9db7a77aa,.gumb-vise,height,auto,False,"[""screen and (max-width: 479px)""]","[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""696a51c4-dafc-9145-bbed-cbdc5cbc67bb"", ""name"": ""Gumb-vise"", ""isComboClass"": false}]","[{""id"": ""a6383e85-b972-e425-5602-e5554d54c939"", ""name"": ""banner-card""}, {""id"": ""587b085b-0eb5-6f0e-763d-212fecd904e0"", ""name"": ""Section Benvenuti""}, {""id"": ""c5b4d3d6-9300-613f-7c22-f4b3d5b0c351"", ""name"": ""Section Testimonianze""}, {""id"": ""4e75e80f-18e3-7eb0-519d-3b33dc5a3c5c"", ""name"": ""Section Informazioni""}, {""id"": ""2218f1d9-b81b-56c5-3884-620b224831a9"", ""name"": ""Section FAQ""}, {""id"": ""b3f8e1d2-757e-d6a0-6dbb-b11ab1a23dc2"", ""name"": ""Section Contatti""}]",extracted,derived
29,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-6dc48e9f227a,.primary-button-3,height,auto,False,"[""screen and (max-width: 479px)""]",[],"[{""id"": ""56ae43c9-7ef2-332e-0823-017bd0b55f8e"", ""name"": ""Primary Button 3"", ""isComboClass"": false}]",[],extracted,derived
22,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/inline/695e1eeeb10c5fb8eeaba87c-style-18.css,css-ee72997ddfd2,.dv-file-upload .dv-file-upload-hint,padding,0,True,"[""screen and (min-width: 768px)""]","[""/"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/su-di-noi/i-nostri-specialisti"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/prestazioni/sedazione-cosciente"", ""/informazioni/prima-visita-gratuita"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/pagamento-flessibile"", ""/informazioni/garanzie"", ""/informazioni/listino-prezzi"", ""/domande-e-risposte"", ""/faq"", ""/contatti"", ""/testimonianze"", ""/informazioni/alloggio"", ""/informazioni/trasporto"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni-per-pazienti"", ""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy""]",[],[],extracted,derived
22,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/inline/695e1eeeb10c5fb8eeaba87c-style-18.css,css-689dac72846f,.dv-file-upload .dv-file-upload-hint,padding,0,True,"[""screen and (max-width: 767px)""]","[""/"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/su-di-noi/i-nostri-specialisti"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/prestazioni/sedazione-cosciente"", ""/informazioni/prima-visita-gratuita"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/pagamento-flessibile"", ""/informazioni/garanzie"", ""/informazioni/listino-prezzi"", ""/domande-e-risposte"", ""/faq"", ""/contatti"", ""/testimonianze"", ""/informazioni/alloggio"", ""/informazioni/trasporto"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni-per-pazienti"", ""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy""]",[],[],extracted,derived
22,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/inline/695e1eeeb10c5fb8eeaba87c-style-28.css,css-a37ac4ea5ff8,#dv-inquiry-modal .gumb-vise,padding,0,True,[],[],[],[],extracted,derived
22,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/inline/695e1eeeb10c5fb8eeaba87c-style-28.css,css-a6220c135d50,#dv-inquiry-modal .gumb-vise .primary-button-right-block,padding,0,False,[],[],[],[],extracted,derived
22,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-a17092a238cc,"button::-moz-focus-inner, input::-moz-focus-inner",padding,0,False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]",[],[],extracted,derived
22,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-3e8612252fbf,"input[type=""checkbox""], input[type=""radio""]",padding,0,False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]",[],[],extracted,derived
22,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-4c3a8542bb3c,legend,padding,0,False,[],[],[],[],extracted,derived
22,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-48ffffe66d56,"td, th",padding,0,False,[],[],[],[],extracted,derived
22,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-87184291ad92,:where(button.w-popover-trigger),padding,0,False,[],[],[],[],extracted,derived
22,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-9592c094446d,.w-video,padding,0,False,[],[],[],[],extracted,derived
22,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-68720aab1d80,fieldset,padding,0,False,[],[],[],[],extracted,derived
22,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-7457d3bb555b,.w-background-video--control,padding,0,False,[],[],[],[],extracted,derived
22,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-632ce4852fd9,.w-slider-aria-label,padding,0,False,[],[],[],[],extracted,derived
22,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-aa60c806a0c7,.nav-container,padding,0,False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""e6e85a02-c3d6-08eb-5df3-a2c1c099f1ed"", ""name"": ""Nav Container"", ""isComboClass"": false}]","[{""id"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""name"": ""navigacija""}]",extracted,derived
22,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-65eb3cc55e54,.error-message,padding,0,False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""e6e85a02-c3d6-08eb-5df3-a2c1c099f26d"", ""name"": ""Error Message"", ""isComboClass"": false}]","[{""id"": ""b3f8e1d2-757e-d6a0-6dbb-b11ab1a23dc2"", ""name"": ""Section Contatti""}]",extracted,derived
22,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-3f3392afcfbf,.tekst-kartica,padding,0,False,[],"[""/""]","[{""id"": ""8c6cb48f-c970-c747-49b1-caf68c1f90d9"", ""name"": ""tekst-kartica"", ""isComboClass"": false}]",[],extracted,derived
22,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-3bac2dc75945,.values-block.no-round,padding,0,False,[],"[""/""]","[{""id"": ""b715a3d7-25ad-f042-7f2d-dfbc46e919de"", ""name"": ""no round"", ""isComboClass"": true}]","[{""id"": ""587b085b-0eb5-6f0e-763d-212fecd904e0"", ""name"": ""Section Benvenuti""}, {""id"": ""c5b4d3d6-9300-613f-7c22-f4b3d5b0c351"", ""name"": ""Section Testimonianze""}]",extracted,derived
22,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-0b962e02bb56,.image-10._100,padding,0,False,[],[],"[{""id"": ""626266b3-13eb-10e8-984e-84f461631d43"", ""name"": ""100"", ""isComboClass"": true}]","[{""id"": ""cdb4010a-fc4d-930a-8493-bc7524d3344d"", ""name"": ""Footer""}, {""id"": ""587b085b-0eb5-6f0e-763d-212fecd904e0"", ""name"": ""Section Benvenuti""}, {""id"": ""c5b4d3d6-9300-613f-7c22-f4b3d5b0c351"", ""name"": ""Section Testimonianze""}]",extracted,derived
22,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-3e114d98cde9,.dv-footer-contact-block,padding,0,False,[],[],"[{""id"": ""582a0858-fab8-ec5f-5f3d-30342fc10901"", ""name"": ""dv-footer-contact-block"", ""isComboClass"": false}]",[],extracted,derived
22,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-f87aead31cdf,.dv-language-mobile-adjacent-summary,padding,0,False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""9b87e518-b282-b456-a2ea-fa8648a3ff2a"", ""name"": ""dv-language-mobile-adjacent-summary"", ""isComboClass"": false}]","[{""id"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""name"": ""navigacija""}]",extracted,derived
